"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000253194.2",1.76002274313939,2.85242139872666,1.10054030112554,2.59183729647107,0.0095464908592513,0.0262017600800552
"ENSG00000253230.9",116.492397060836,1.57455040020409,0.177208826770659,8.88528200822552,6.37588292423724e-19,8.61800440437188e-18
"ENSG00000253300.2",18.5891209201364,3.36033903790258,0.51181174075931,6.56557630529786,5.18320022652625e-11,4.38722622128951e-10
"ENSG00000253305.2",7436.89752051622,-2.40236410346049,0.0554360161535442,-43.3357999031988,0,0
"ENSG00000253357.1",5.31318684072655,-1.18719360946195,0.508236006600804,-2.33591007729297,0.0194959286451262,0.0488668663908045
"ENSG00000253369.2",10.7844635644621,-1.72605671080991,0.41746726715639,-4.13459173114835,3.55586204056776e-05,0.00016315880273055
"ENSG00000253438.4",7.56881729341187,1.72377025138224,0.488535488536577,3.5284442826167,0.000418009934943733,0.00159130103490857
"ENSG00000253484.1",2.99348351789012,-4.52124682269833,1.03085613554712,-4.38591445187324,1.15499511891328e-05,5.67279160465887e-05
"ENSG00000253503.6",1.48744503454284,3.93628120072033,1.37050967187763,2.8721294577422,0.00407715906811043,0.012309655517927
"ENSG00000253525.1",49.0046329577187,-5.20681914451126,0.40963944037191,-12.7107368855499,5.15464047818513e-37,1.29830397451015e-35
"ENSG00000253541.1",30.5951184930055,-1.07474808323175,0.319159767893629,-3.36742970558227,0.000758723661641049,0.00273622215238217
"ENSG00000253549.6",107.993360903806,-2.43887567186923,0.147991835850573,-16.479798752762,5.12551870667327e-61,2.10694032331569e-59
"ENSG00000253554.7",58.2238729001141,3.7320404253641,0.273747331323877,13.6331572889331,2.54334227010979e-42,7.2312028112678e-41
"ENSG00000253563.2",1.63277213573692,2.73137088829598,1.1661089617753,2.34229474073993,0.0191655728438967,0.048150886332175
"ENSG00000253598.3",12.9012955547769,1.01532264369405,0.422509530891949,2.40307630824475,0.016257794502261,0.0418330578147342
"ENSG00000253634.3",3.99257968753897,2.70552397739749,0.781551483681033,3.46173481068033,0.000536705709234899,0.00199651854395546
"ENSG00000253649.5",2.16661442399291,4.49124663685036,1.07831329008806,4.16506657029478,3.11261728658546e-05,0.000144246506783672
